date,y_actual,y_hat,error,CV,IVar,VP
2010-10-29,23.820410343320194,21.121042513129332,2.6993678301908623,21.121042513129332,34.935059251199995,13.814016738070663
2010-11-01,26.040204073383713,22.309181478707607,3.731022594676105,22.309181478707607,35.16105675,12.851875271292393
2010-11-02,25.364700530145818,22.397193299705503,2.967507230440315,22.397193299705503,34.6292226003,12.232029300594494
2010-11-03,25.23739132673936,22.097784495388897,3.139606831350463,22.097784495388897,28.411295376133335,6.313510880744438
2010-11-04,22.09758194109504,18.75052167365942,3.3470602674356194,18.75052167365942,25.181998852800003,6.4314771791405825
2010-11-05,22.21723589899507,15.850954391211202,6.366281507783869,15.850954391211202,23.0268445203,7.175890129088797
2010-11-08,22.310082246044516,15.580557948233173,6.729524297811343,15.580557948233173,22.497982440299996,6.917424492066823
2010-11-09,22.186846291413843,16.04501747174874,6.141828819665104,16.04501747174874,25.934857358700004,9.889839886951265
2010-11-10,22.125882382711698,18.426038520631103,3.699843862080595,18.426038520631103,23.07188698800833,4.645848467377228
2010-11-11,22.066438223905447,16.855740720947672,5.210697502957775,16.855740720947672,26.299246784533338,9.443506063585666
2010-11-12,20.57453245360763,19.235308983208967,1.3392234703986645,19.235308983208967,33.04044621363334,13.805137230424371
2010-11-15,20.850208444305117,24.47757636580443,-3.6273679214993138,24.47757636580443,30.31157461363334,5.833998247828909
2010-11-16,17.774452663976135,23.582135109249197,-5.807682445273063,23.582135109249197,41.63946645203334,18.057331342784142
2010-11-17,17.768956433153047,30.5368862804959,-12.767929847342852,30.5368862804959,37.826814466133335,7.289928185637436
2010-11-18,15.397204908098715,29.134595300386383,-13.737390392287669,29.134595300386383,28.46440543800833,-0.6701898623780522
2010-11-19,15.485354365317862,19.721476373578444,-4.2361220082605815,19.721476373578444,26.499838020833334,6.77836164725489
2010-11-22,15.499215946044762,19.6941128750944,-4.194896929049639,19.6941128750944,26.467897755208337,6.773784880113936
2010-11-23,12.781794823892778,18.72735736609591,-5.945562542203131,18.72735736609591,34.73656504640834,16.00920768031243
2010-11-24,10.386262421730713,24.248521940836437,-13.862259519105724,24.248521940836437,31.09653880300833,6.848016862171892
2010-11-26,9.179410410719788,20.99611157942307,-11.81670116870328,20.99611157942307,40.37162241613333,19.37551083671026
2010-11-29,9.113876954355623,28.576554883615998,-19.462677929260373,28.576554883615998,35.30650018613333,6.729945302517329
2010-11-30,8.78010863890701,24.094770355839145,-15.314661716932136,24.094770355839145,42.21116581800833,18.116395462169187
2010-12-01,5.243456213564924,29.869006930783918,-24.625550717218992,29.869006930783918,34.41320709203334,4.544200161249421
2010-12-02,2.947772099552069,22.219181673858607,-19.27140957430654,22.219181673858607,29.364507738074995,7.145326064216388
2010-12-03,3.2079308980589785,18.288756666973068,-15.080825768914089,18.288756666973068,24.459499171874995,6.170742504901927
