date,VS2,VIX2,CV_vs,CV_vix,VP_vs,VP_vix,RV22_fwd
2016-09-02,12.307565908008335,11.960033333333335,14.325981395026664,13.629359441632865,-2.018415487018329,-1.6693261082995292,17.2979998046419
2016-09-06,12.073612546875,12.040033333333334,12.520816543443662,12.031543810463392,-0.4472039965686623,0.008489522869941979,17.2317152704875
2016-09-07,12.276332772033335,11.880299999999998,12.241934591184515,11.952477744307233,0.03439818084881985,-0.07217774430723445,17.446746270738277
2016-09-08,12.523590083333334,13.041675,12.27468032487391,11.783991522251123,0.24890975845942442,1.257683477748877,17.683188600164705
2016-09-09,24.013429133008334,25.520833333333332,12.51105796868244,12.509897110535185,11.502371164325893,13.010936222798147,12.648962177732821
2016-09-12,19.0510488003,19.152133333333335,25.12927574307027,24.658968766112018,-6.0782269427702715,-5.506835432778683,9.832401404542916
2016-09-13,28.518921698699998,26.551875000000006,19.658408320433683,19.247530883864275,8.860513378266315,7.304344116135731,7.993434200904527
2016-09-14,26.667847860300004,27.421633333333336,24.827671418323916,23.090434420915752,1.8401764419760873,4.331198912417584,7.83524162604094
2016-09-15,21.53061399300834,22.140833333333333,22.341150306712706,22.464913443777498,-0.8105363137043646,-0.3240801104441644,6.507982831506466
2016-09-16,20.24816250520833,19.68640833333333,20.34871005906163,20.50627593329865,-0.10054755385329983,-0.8198675999653204,6.632489554873615
2016-09-19,20.1672132528,20.09840833333333,17.95423548640274,17.352716881522554,2.212977766397259,2.745691451810778,6.711140341297757
2016-09-20,19.77265143140833,21.120533333333334,17.601168077912686,17.13258716638249,2.1714833534956455,3.987946166950845,6.704536215620264
2016-09-21,14.849650083333335,14.740833333333335,17.195797069216216,17.434140039763015,-2.3461469858828803,-2.6933067064296807,5.311658077719397
2016-09-22,11.629898520833331,12.040033333333334,15.486760253867049,14.985127013767228,-3.8568617330337176,-2.945093680433894,5.199981744917859
2016-09-23,12.852112630208332,12.587008333333332,12.582537446816724,12.606328918355896,0.26957518339160735,-0.019320585022564174,5.061465668353125
2016-09-26,18.325875932033334,17.520833333333332,13.270818046200244,12.885855733786249,5.05505788583309,4.634977599547083,4.381276268816827
2016-09-27,14.399931249675001,14.300833333333332,17.04148674921187,16.091978257248627,-2.641555499536869,-1.7911449239152955,4.254259370355903
2016-09-28,12.732345046874999,12.792675000000001,14.439237305746566,14.120347753885358,-1.7068922588715676,-1.3276727538853574,4.016499639373711
2016-09-29,17.06765638020833,16.380033333333333,13.226163926289217,13.022130648975788,3.8414924539191126,3.357902684357546,3.582766327839412
2016-09-30,13.151765003008334,14.718674999999998,16.041256801514166,15.211086202417073,-2.8894917985058317,-0.4924112024170757,3.8583481658485983
2016-10-03,14.879277378008334,15.345408333333333,13.572192392634776,14.198486621161917,1.3070849853735584,1.146921712171416,4.044559085329901
2016-10-04,15.652823130208333,15.481408333333334,14.400707271508924,14.332238766180366,1.2521158586994083,1.1491695671529687,4.063629504991843
2016-10-05,14.726428520833332,14.061675000000001,14.885535262644593,14.409081785135402,-0.15910674181126083,-0.34740678513540146,3.9347821525707185
2016-10-06,14.513950630208335,13.7388,14.318320451821613,13.59957457583023,0.1956301783867218,0.13922542416976924,9.46164955770459
2016-10-07,12.596227520833331,15.142533333333335,14.040918151677497,13.2641882032185,-1.4446906308441658,1.878345130114834,9.339831322388147
2016-10-10,16.414072866133335,14.918700000000001,13.033867622871815,14.168497888555317,3.3802052432615195,0.7502021114446844,10.34394024305143
2016-10-11,21.33768022140833,19.6608,15.4617135798261,14.163022592725616,5.875966641582231,5.497777407274382,9.161203802156713
2016-10-12,20.5104389187,21.094008333333335,19.174080748272146,17.490853061731357,1.3363581704278538,3.6031552716019775,9.211841109227555
2016-10-13,23.082814683075,23.213008333333335,17.585057862748577,17.376906696427106,5.497756820326423,5.836101636906228,9.153315123224317
2016-10-14,20.071886671875,21.654533333333337,19.129554465771527,18.554240572724243,0.9423322061034725,3.1002927606090935,9.905242629303483
