date,VIX2,CV,VP,RV22_fwd
1990-06-08,25.754699999999996,17.94361242964934,7.811087570350658,15.932712579292414
1990-06-11,22.249633333333332,20.681650583655262,1.5679827496780696,16.292379035161925
1990-06-12,22.96333333333334,17.966071887931477,4.997261445401861,15.40604401548947
1990-06-13,25.17203333333333,19.469881963526515,5.702151369806817,15.422669073595891
1990-06-14,25.229999999999993,18.720541309027617,6.509458690972377,15.426431924522442
1990-06-15,21.0675,18.686693395730888,2.380806604269111,16.174038311970723
1990-06-18,26.137008333333338,15.395347430698653,10.741660902634685,13.595867960971278
1990-06-19,19.329408333333333,20.776158669724,-1.446750336390668,14.35657002947665
1990-06-20,19.431075,16.260308217463265,3.1707667825367345,17.99018270096873
1990-06-21,18.056533333333334,16.162719439831793,1.893813893501541,17.521262897819028
1990-06-22,31.234133333333332,15.912631983521392,15.32150134981194,14.449336977076396
1990-06-25,24.25363333333333,26.292142716889188,-2.0385093835558585,14.099547782729614
1990-06-26,22.113674999999997,20.209438685161242,1.904236314838755,14.4758901948911
1990-06-27,21.333333333333332,19.24875107352896,2.084582259804371,14.107434987164805
1990-06-28,21.816033333333333,20.052230013020015,1.7638033203133183,13.552757021259046
1990-06-29,20.020833333333332,19.581007523540762,0.4398258097925698,13.65255022788735
1990-07-02,22.032300000000006,15.228345834944475,6.803954165055531,14.318814410827645
1990-07-03,21.627674999999996,16.016922275357384,5.610752724642612,18.503532356730314
1990-07-05,24.796875,15.491254693039387,9.305620306960613,29.660081646080318
1990-07-06,22.440675,17.53526127409157,4.905413725908428,29.897516479123194
1990-07-09,23.129633333333334,16.207785013651954,6.921848319681381,30.328149999258105
1990-07-10,23.857200000000006,16.348461478982284,7.508738521017722,30.11226281353603
1990-07-11,23.1852,17.048763586996323,6.1364364130036755,29.70702527067766
1990-07-12,24.25363333333333,19.19984127714124,5.053792056192091,29.027879226008995
1990-07-13,24.339008333333336,19.347212136352898,4.991796196980438,28.952005227551847
1990-07-16,23.380208333333332,18.50195625727759,4.878252076055741,28.879290096038254
1990-07-17,23.129633333333334,18.200453138805365,4.929180194527969,37.015520809739165
1990-07-18,29.767499999999995,17.891648480115304,11.87585151988469,37.118813211943625
1990-07-19,28.70613333333333,19.815429856283036,8.890703477050295,37.09551458071561
1990-07-20,20.358075000000003,17.591072889036003,2.7670021109640004,39.65042455841955
1990-07-23,46.72853333333333,15.509218961583574,31.219314371749757,39.76096280513761
1990-07-24,39.56700833333333,31.404357014395174,8.162651318938153,51.676066480906016
1990-07-25,33.969675,26.73232449349092,7.237350506509081,56.22133105504854
1990-07-26,34.20563333333334,23.61379612249572,10.591837210837618,65.87290297118918
1990-07-27,37.171200000000006,23.61402066705612,13.557179332943885,65.28582124064856
1990-07-30,37.312133333333335,24.65254744916541,12.659585884167925,64.82575320524303
1990-07-31,37.13600833333333,21.5454141730433,15.590594160290028,67.49453755271081
1990-08-01,39.02413333333333,21.159210065726963,17.86492326760637,68.96845145008571
1990-08-02,34.782075,21.764708151430614,13.017366848569385,68.25989445839969
1990-08-03,68.83229999999999,21.346146073189992,47.48615392681,64.09736786472766
1990-08-06,107.46067499999998,40.707538686673274,66.7531363133267,53.2024069941181
1990-08-07,89.38020833333333,73.41450881612526,15.965699517208066,53.31875401241038
1990-08-08,66.59940833333333,62.238305351815356,4.361102981517973,53.2951179066342
1990-08-09,49.572675000000004,53.39736269046118,-3.8246876904611753,53.006978585027895
1990-08-10,55.255208333333336,45.705751619083685,9.54945671424965,51.580183639210894
1990-08-13,55.21229999999999,45.608848368882356,9.603451631117636,52.27962394672123
1990-08-14,48.7227,33.10436110621791,15.618338893782095,52.769093598164474
1990-08-15,45.279675,29.65532220654066,15.624352793459337,52.988474695939665
1990-08-16,61.47213333333334,27.82822210398395,33.643911229349385,44.62173793038588
1990-08-17,63.15840833333334,47.15022035122451,16.00818798210883,44.57812642745649
1990-08-20,58.344300000000004,44.340842766213356,14.003457233786648,46.083443298089634
1990-08-21,69.60083333333333,41.63826426460706,27.962569068726268,42.55121938755168
1990-08-22,77.77520833333334,51.44313281755076,26.332075515782577,44.14294681120531
1990-08-23,110.83840833333333,58.61787073603811,52.22053759729523,33.92040336501229
1990-08-24,95.937075,80.70609507329465,15.230979926705345,29.99114638769938
1990-08-27,73.16140833333333,76.70026193214657,-3.5388535988132475,23.487400086308572
1990-08-28,70.66453333333334,80.80721808194488,-10.142684748611543,25.27537338613288
1990-08-29,62.472033333333336,72.31487621577628,-9.842842882442945,39.191909323153205
1990-08-30,74.45100833333333,65.29636792140747,9.154640411925868,36.51456757665204
1990-08-31,74.50083333333332,62.27529491987938,12.22553841345394,37.07132803131798
1990-09-04,72.9147,58.80793760281202,14.106762397187978,37.05368852667715
1990-09-05,67.78253333333333,47.94651934380316,19.836013989530173,37.03981718084577
1990-09-06,75.95300833333334,45.10963889998269,30.843369433350652,36.102821182394024
1990-09-07,68.78440833333333,48.660360457232315,20.124047876101017,48.75755242617647
1990-09-10,71.7363,43.60329594042632,28.13300405957368,49.64360210326211
1990-09-11,67.1187,43.53193187155165,23.586768128448355,52.210587878713056
1990-09-12,65.89453333333334,41.167891813157176,24.726641520176166,54.33527457345555
1990-09-13,71.68740833333332,40.417100833587035,31.270307499746288,55.117843702494305
1990-09-14,77.82613333333333,43.01220806584195,34.81392526749138,56.959807923834695
1990-09-17,72.766875,45.05999461783737,27.70688038216263,56.71722140317744
1990-09-18,69.21603333333333,42.76751775802859,26.44851557530474,62.99563186120505
1990-09-19,64.77453333333334,39.848021146351385,24.926512186981952,64.694596181858
1990-09-20,68.44963333333334,39.17613296975464,29.273500363578698,63.699704315918126
1990-09-21,75.20013333333333,41.57989259154357,33.62024074178976,63.98599248697063
1990-09-24,77.82613333333333,42.524674884684536,35.301458448648795,58.878183374480216
1990-09-25,69.16800833333333,51.08515804335527,18.08285028997806,58.83221391255549
1990-09-26,66.22300833333334,46.10484748421448,20.11816084911886,60.63862043970447
1990-09-27,68.49740833333334,44.05565110877742,24.44175722455592,57.879040854177724
1990-09-28,70.61600833333333,46.51388263119624,24.102125702137087,56.61262707854246
1990-10-01,65.61363333333333,48.88086637273041,16.732766960602916,42.596163170721894
1990-10-02,62.01653333333334,62.710603154087586,-0.694069820754244,42.884415056287914
1990-10-03,64.86749999999999,53.617222635110146,11.250277364889847,43.1223678072707
1990-10-04,63.066675000000004,56.90941608991842,6.15725891008158,43.35562861435062
1990-10-05,64.63520833333334,52.385887594429185,12.249320738904153,44.638070888568976
1990-10-08,65.52013333333333,51.141920479829345,14.378212853503989,46.111582841390245
1990-10-09,78.59200833333334,38.09499476452831,40.49701356880503,33.32820429012699
1990-10-10,81.06800833333334,64.0745303508098,16.993477982523544,35.42496931760181
1990-10-11,96.22003333333332,59.70288672565034,36.51714660768298,35.310060620929335
1990-10-12,85.01363333333335,69.07368309165066,15.93995024168268,33.34734206650964
1990-10-15,83.42413333333333,66.86227440181595,16.561858931517378,31.95438164313218
1990-10-16,82.42520833333333,67.69348982883953,14.731718504493799,30.832096282647846
1990-10-17,82.00640833333334,56.60348357993089,25.402924753402452,30.94000530358052
1990-10-18,73.01333333333334,54.16039789621367,18.85293543711967,24.96734841318139
1990-10-19,64.68163333333332,57.77880565474392,6.902827678589404,24.27350999162693
1990-10-22,61.97107499999999,53.60998884413051,8.36108615586948,23.770863953999314
1990-10-23,63.342075,50.16996706866604,13.172107931333962,24.027156408582886
1990-10-24,66.64653333333334,48.51227606179362,18.134257271539717,24.483044555310205
1990-10-25,70.2768,49.218305205910546,21.058494794089448,23.04234803921677
1990-10-26,78.796875,46.520645945080474,32.276229054919526,20.322881881608165
1990-10-29,82.89763333333333,50.90213010780588,31.99550322552745,20.396329463076736
1990-10-30,77.62253333333332,51.168119547879066,26.454413785454257,25.184052989898696
1990-10-31,75.20013333333333,49.05073917715718,26.149394156176143,25.154227189332886
1990-11-01,76.25520833333333,45.29058375135993,30.964624581973396,26.27393172043834
1990-11-02,75.150075,44.49465823317006,30.655416766829944,25.10563389333866
1990-11-05,74.251875,44.53373794683214,29.718137053167858,24.76573984966443
1990-11-06,70.61600833333333,43.43003378345948,27.185974549873848,23.926398742331344
1990-11-07,79.413075,43.275004340983685,36.13807065901632,21.978839245731578
1990-11-08,79.00200833333334,49.509277616631536,29.4927307167018,21.4013809677498
1990-11-09,60.57013333333334,47.03902708882597,13.53110624450737,18.79026790938988
1990-11-12,54.613333333333344,42.09167154901057,12.521661784322774,16.56236608681928
1990-11-13,50.348033333333326,41.26051107732375,9.087522256009578,17.07959738319316
1990-11-14,43.662675,37.18151939921425,6.481155600785748,16.46011529470602
1990-11-15,42.450408333333336,32.921691176445,9.528717156888334,16.634183378167883
1990-11-16,37.94963333333333,33.09911195391145,4.850521379421885,16.60064680208964
1990-11-19,36.57520833333333,27.540464928346235,9.034743404987093,16.323881346922725
1990-11-20,33.634008333333334,23.912928756912798,9.721079576420536,14.815035748109535
1990-11-21,37.065675,24.860974176836624,12.204700823163375,15.82982887826027
1990-11-23,36.680033333333334,24.95937436629244,11.720658967040894,15.875990020388608
1990-11-26,43.16813333333334,24.270765883866428,18.89736744946691,15.924893565618126
1990-11-27,43.548300000000005,27.626197722953414,15.92210227704659,15.783266550517332
1990-11-28,43.93013333333334,27.204601509663135,16.725531823670202,15.85852324702799
1990-11-29,47.640674999999995,24.995800634712538,22.644874365287457,16.566079523187067
1990-11-30,40.922133333333335,27.249190790959954,13.67294254237338,11.937023853613928
1990-12-03,41.403675,31.96710849357383,9.436566506426171,12.005542209438163
1990-12-04,40.44340833333334,29.35872510617228,11.084683227161058,13.705970180477525
1990-12-05,36.54030000000001,30.914505621942034,5.625794378057975,12.51494601390201
1990-12-06,42.63870000000001,30.255544720992393,12.383155279007614,14.419015586938551
1990-12-07,42.525675,31.792703412930152,10.732971587069848,15.103626651245994
1990-12-10,46.3347,26.844144094569277,19.49055590543072,14.92572659639798
1990-12-11,47.005208333333336,28.122916608388294,18.88229172494504,15.156689529276598
1990-12-12,37.736533333333334,26.9627692284511,10.773764104882233,14.322932388620726
1990-12-13,44.27520833333333,22.68543292406244,21.589775409270892,15.551350142179407
1990-12-14,47.40187500000001,24.80208391759412,22.59979108240589,33.8078505598193
1990-12-17,51.460208333333334,26.566601660751235,24.8936066725821,34.116450783014685
1990-12-18,44.506008333333334,27.676431241675342,16.829577091657992,32.73602086139224
1990-12-19,44.39053333333333,26.81530746823714,17.57522586509619,33.481985450950994
1990-12-20,44.583075,25.521961226842436,19.061113773157565,33.643871268196094
1990-12-21,42.789633333333335,25.354015805710095,17.43561752762324,35.97313696240696
1990-12-24,48.12007500000001,24.10815379084715,24.011921209152856,34.95516149258977
1990-12-26,48.7227,27.85992150510441,20.862778494895593,34.47820261238661
1990-12-27,51.29467499999999,27.029031985509153,24.265643014490838,33.69715246706315
1990-12-28,52.291875000000005,28.816245333007707,23.475629666992297,36.34819086103983
1990-12-31,57.992033333333325,28.923914793435312,29.068118539898013,36.749014965939494
1991-01-02,59.052033333333334,31.015315631217334,28.036717702116,35.55977771759957
1991-01-03,65.007075,32.24020039177826,32.76687460822174,37.48946447218535
1991-01-04,61.60800833333334,33.71365836381988,27.894349969513456,38.629668174851595
1991-01-07,69.841875,31.40479266661631,38.43708233338369,39.51349662633837
1991-01-08,76.91203333333333,39.26909273082121,37.64294060251212,39.794995861535966
1991-01-09,92.40749999999998,40.641311046240496,51.76618895375949,38.34947537645385
1991-01-10,81.79740833333332,48.76878561905009,33.02862271428323,43.706934076833626
1991-01-11,88.72640833333334,44.70606570929085,44.02034262404249,44.65011663910917
1991-01-14,109.20333333333336,46.95895602842754,62.244377304905825,45.47064757770868
1991-01-15,108.96213333333331,52.62548157665601,56.336651756677306,47.22211484646822
1991-01-16,91.85333333333335,52.242259494662534,39.61107383867082,47.02017071253353
1991-01-17,62.791875,45.497482104940886,17.29439289505911,28.104914562206595
1991-01-18,53.72100833333334,61.56068463413079,-7.83967630079745,28.749766705960493
1991-01-21,49.32907499999999,51.00237631013164,-1.6733013101316487,28.69561838700777
1991-01-22,51.66749999999999,48.63484661814881,3.0326533818511763,27.896135379885564
1991-01-23,47.68053333333334,50.885682289883846,-3.2051489565505094,27.782319851275492
1991-01-24,43.548300000000005,47.79858351741076,-4.250283517410757,26.460621453927462
1991-01-25,41.07,31.05389815022055,10.01610184977945,28.47634738585026
1991-01-28,44.27520833333333,28.66385905007134,15.61134928326199,28.748818025853083
1991-01-29,44.73740833333334,29.91905305126025,14.818355282073092,30.220440165822165
1991-01-30,38.05640833333334,29.056954174086272,8.999454159247065,27.689117693116664
1991-01-31,36.435674999999996,30.373574806116114,6.062100193883882,31.53648135417246
1991-02-01,36.89013333333333,26.737928496820306,10.152204836513025,31.444442991241807
1991-02-04,39.82163333333333,26.606776547116567,13.214856786216764,28.896003155394414
1991-02-05,38.377633333333335,31.598403409917484,6.779229923415851,27.685088225089086
1991-02-06,42.865199999999994,31.887202734467362,10.977997265532633,23.93481216176908
1991-02-07,46.413333333333334,36.21915106382881,10.194182269504523,24.14456162737095
1991-02-08,45.55203333333333,36.0585164548188,9.493516878514527,25.31411838410402
1991-02-11,42.4128,36.07588026875079,6.3369197312492105,19.151292078246968
1991-02-12,41.292300000000004,41.92591984880425,-0.6336198488042442,18.342043224991922
1991-02-13,36.26163333333333,39.19001353120159,-2.9283801978682646,17.193560029462798
1991-02-14,38.4492,34.52610650243582,3.9230934975641745,17.988493847323898
1991-02-15,31.915408333333335,37.40278904410083,-5.487380710767493,16.872305218991706
1991-02-19,32.80213333333334,35.185983355505776,-2.383850022172439,17.058426124003887
1991-02-20,41.292300000000004,25.378036757967003,15.914263242033002,16.261884647726117
1991-02-21,35.984033333333336,29.311204562871403,6.672828770461933,16.432667510899
1991-02-22,36.78500833333334,25.641751242793955,11.143257090539382,19.740561454389855
1991-02-25,43.548300000000005,24.151258160942596,19.397041839057408,19.725291696811528
1991-02-26,34.61203333333333,25.722654878794682,8.889378454538647,18.761035490143293
1991-02-27,37.66563333333334,23.67169054390262,13.993942789430719,17.1347049909341
1991-02-28,37.55940833333333,26.71117025178408,10.848238081549251,21.862041383525472
1991-03-01,37.55940833333333,26.40138776170674,11.15802057162659,20.52448012513224
1991-03-04,36.26163333333333,28.48560684965926,7.77602648367407,20.464520680147086
1991-03-05,34.850208333333335,27.11353875853739,7.736669574795943,17.57548688130696
1991-03-06,35.191875,31.83599678976418,3.3558782102358222,18.497152322477994
1991-03-07,36.92520833333334,28.183152985326775,8.742055348006563,20.516318290104135
1991-03-08,36.08800833333333,28.139205106374526,7.948803226958802,20.512775783233604
1991-03-11,36.331199999999995,26.099049255890193,10.232150744109802,22.258867267887776
1991-03-12,29.516033333333336,25.718239677648754,3.7977936556845826,21.871831734221622
1991-03-13,21.574008333333335,19.23493488465102,2.3390734486823135,20.090216854693075
1991-03-14,18.6003,18.472048019918745,0.12825198008125582,22.863318705869496
1991-03-15,18.500833333333336,15.955086743825417,2.545746589507919,23.31968293648752
1991-03-18,20.77700833333333,15.831719483905243,4.945288849428088,23.43277854455563
1991-03-19,21.627674999999996,16.28133729363038,5.346337706369617,22.154342790268085
1991-03-20,21.440133333333332,19.804516703112185,1.635616630221147,22.634387518179036
1991-03-21,23.688299999999998,16.953424621698595,6.734875378301403,22.432957007829135
1991-03-22,22.660008333333327,17.803219589835383,4.856788743497944,22.325391983013294
1991-03-25,23.40813333333334,17.27380236053578,6.13433097279756,22.98358355918938
1991-03-26,22.16800833333333,17.79810294124914,4.369905392084188,19.608971708516385
1991-03-27,22.825208333333336,19.926157138745225,2.899051194588111,21.013856306474633
1991-03-28,23.744533333333333,18.856396098340568,4.888137234992765,20.659066455074726
1991-04-01,25.288033333333342,19.322961079245186,5.965072254088156,22.462351166422344
1991-04-02,25.229999999999993,20.04657055257696,5.183429447423034,17.34946150562834
1991-04-03,25.842675,27.57216326058542,-1.7294882605854198,17.226179303437352
1991-04-04,27.03000833333334,22.38750461810818,4.642503715225157,17.16231013970803
1991-04-05,25.901408333333332,22.888698266253705,3.0127100670796274,16.734152334851412
1991-04-08,25.25900833333333,23.55302493056449,1.7059834027688403,16.427494596261933
1991-04-09,33.73453333333334,23.72547609572644,10.0090572376069,15.778008939157766
1991-04-10,32.43940833333333,24.875392145345646,7.564016187987686,20.7752695749177
1991-04-11,24.768133333333328,23.406944750917354,1.3611885824159735,19.002874908214448
1991-04-12,28.366874999999997,23.248522425981797,5.1183525740182,20.74519733626714
1991-04-15,22.6875,22.565239204056237,0.12226079594376316,21.372039687266238
1991-04-16,20.856033333333333,18.955590470838626,1.9004428624947067,19.005632227833296
1991-04-17,19.943408333333334,20.936176821899192,-0.9927684885658579,18.56256888238114
1991-04-18,22.032300000000006,20.255442556921032,1.776857443078974,18.49293106515508
1991-04-19,20.488533333333333,19.062190040790846,1.4263432925424873,18.15448067242946
1991-04-22,23.464033333333337,19.82823849938017,3.6357948339531667,17.54885540174806
1991-04-23,24.14003333333333,21.488479737131378,2.6515535962019534,17.719310062201934
1991-04-24,23.29653333333333,18.375405072097333,4.921128261235996,18.111360433154644
1991-04-25,24.510208333333328,17.504927239954103,7.0052810933792244,18.60766698176093
1991-04-26,24.854408333333335,19.14712491252919,5.707283420804146,18.731347493111283
1991-04-29,27.816074999999998,17.110217028575644,10.705857971424354,17.99521249069167
1991-04-30,27.7248,20.007262275245367,7.7175377247546315,18.303177893906632
1991-05-01,26.314408333333333,19.32619843822485,6.988209895108483,16.12383505807835
1991-05-02,25.5792,22.196974357748456,3.3822256422515444,16.125232285742936
1991-05-03,24.768133333333328,19.28663847895665,5.4814948543766775,16.59698276355357
1991-05-06,26.76053333333334,18.951487681299202,7.809045652034136,16.69640020724244
1991-05-07,25.404300000000003,18.321490008527114,7.082809991472889,16.840337429708818
1991-05-08,26.34403333333334,19.090488978109644,7.253544355223696,16.35202950661238
1991-05-09,24.567408333333336,17.61909008345299,6.948318249880348,15.748876470670217
1991-05-10,25.63763333333333,18.536291358893703,7.101341974439627,12.461104429385975
1991-05-13,25.989633333333334,26.224305061611243,-0.2346717282779096,12.345746185991352
1991-05-14,27.0,24.35873840519696,2.6412615948030407,11.605076542718317
1991-05-15,28.152033333333332,26.54322218612879,1.6088111472045412,11.102932034633636
1991-05-16,24.768133333333328,26.6058389714615,-1.8377056381281704,10.602278343052589
1991-05-17,23.074133333333336,24.199100407745124,-1.1249670744117886,11.509648516657858
1991-05-20,24.367500000000003,18.32228041278813,6.045219587211875,11.47741240534321
1991-05-21,21.520408333333336,18.637354689661542,2.8830536436717935,10.81317960033738
1991-05-22,21.762133333333335,16.833194683169896,4.928938650163438,14.227649232654239
1991-05-23,21.627674999999996,15.859903623112084,5.767771376887913,14.04538620059757
1991-05-24,19.329408333333333,15.339390798820915,3.9900175345124183,13.746061174205229
1991-05-28,20.462408333333332,14.89188325005197,5.570525083281362,12.677893191437315
1991-05-29,21.0675,17.085006163149423,3.9824938368505762,14.380155335240723
1991-05-30,21.3867,16.060508164937882,5.326191835062119,18.531450312173533
1991-05-31,21.147074999999997,17.06260468387303,4.084470316126968,18.210673486219992
1991-06-03,23.716408333333337,16.97860854710823,6.737799786225107,19.582959912011678
1991-06-04,21.789075000000008,17.23062103717313,4.558453962826878,19.581645116295636
1991-06-05,22.41333333333333,15.048372695368725,7.3649606379646055,20.257866221125653
